Clase_0,Clase_1,Clase_2,Clase_3,Clase_4,Clase_5,Clase_6,Clase_7,Clase_8,Clase_9,Clase_10,Clase_11,Clase_12,Clase_13,Clase_14,Clase_15,Clase_16,Clase_17,Clase_18,Clase_19,Clase_20,Clase_21,Clase_22,Clase_23,Clase_24,Clase_25,Clase_26,Clase_27,Clase_28,Clase_29,Clase_30,Clase_31,Clase_32,Clase_33,Clase_34,Clase_35,Clase_36,Clase_37,Clase_38,Clase_39,Clase_40,Clase_41,Clase_42,Clase_43,Clase_44,Clase_45,Clase_46,Clase_47,Clase_48
0.00012515823962632507,0.9858081429274483,5.258235425112497e-07,7.750833040420074e-07,0.00035752165915518586,0.0010218922031920226,2.8391189469622218e-06,9.473929121076416e-06,1.4638908509992777e-06,7.053582676251217e-08,1.29770569374108e-07,2.33742169100491e-07,6.143548497964132e-07,7.992737019815846e-06,6.671036109987962e-07,1.4285500136978659e-05,9.394176700940562e-07,0.0004529387337006703,5.768874825526407e-07,1.2147968941797662e-06,2.1421735536250322e-07,1.7202533647820502e-05,0.0008303032544647157,0.0016449632931652977,0.00013966698610657843,0.0012217409053489794,1.4825914336425416e-05,0.00026078604832066376,2.5113678158281086e-05,6.668969946631736e-06,0.00025057601252215743,7.868406056201579e-05,6.076439500141022e-06,0.0001999617045994219,6.686887217328e-08,0.0009322566655571304,0.004778882715555469,5.034438444363044e-06,5.913897826544888e-06,2.760900892953403e-06,8.420722551716788e-06,1.2685123994933544e-05,8.5426434955319e-06,1.8312926737812561e-06,0.001728548572517933,3.587191995650675e-06,1.6637456586684393e-06,5.52169066343256e-06,4.3056147442075544e-08
0.0008009806802778267,0.8442594861650251,8.508886192120363e-10,8.330262307626401e-07,0.00014431663893110306,0.00013183399744517936,1.517926513482603e-07,4.787577370140398e-06,0.00011682819815738704,1.802192936144701e-07,1.1442234038976492e-06,6.288771575586028e-08,2.553303509920838e-06,8.925112697082161e-07,1.3503628849195037e-08,0.00018109684370607186,7.760823149071634e-08,0.0010144397218802828,4.0682600183353214e-07,3.282378895517802e-06,2.096769767235348e-05,0.0009013209505155952,9.107957456619674e-06,0.00048252919128779614,5.6103345903357404e-05,0.12261938918542094,0.005496955447937897,9.146813919163592e-06,4.4050196142481966e-07,0.0011618803113480755,4.981399033635161e-05,8.238354738503385e-07,0.018619086556545077,1.6584257191717587e-07,5.7654238322703e-09,1.0923686067556578e-05,0.000430098584862907,5.223903423932981e-05,7.683258151170584e-07,1.2432803525826565e-06,1.1393028814468566e-05,4.917737945300569e-06,5.578459856125205e-07,0.003361968501694582,3.2091426253751705e-05,1.1503784987132696e-07,5.678262642291566e-07,1.8346548302207656e-06,1.7468073568563444e-07
0.0027181153265380337,0.5007339065504661,2.504139765774827e-08,8.869241184489006e-06,4.806927407230482e-07,0.00012622818851249507,1.513965984663144e-06,0.0002192852318040483,7.96690764842475e-06,8.821459417781223e-06,1.0201397472682599e-07,2.454916141677012e-06,8.705992300533789e-06,1.2724826694463575e-07,9.470031898550287e-08,9.216813476117818e-06,1.8726163296678307e-08,0.0012949022870015858,1.5788745251664392e-07,1.3478338791152588e-05,4.346403692979655e-06,0.0006256195388062481,0.004035310323426607,0.001852106573053595,0.03308079002566167,0.006350609436928409,0.00020283978595924619,2.174535519084367e-06,4.530754034829534e-07,0.0008005186710929666,0.00017652767884225988,0.00038451211009630604,8.11272731475349e-05,5.722813579918618e-06,9.12259046108892e-09,5.158163561301905e-07,0.007524901916817253,3.1247083332630427e-06,6.359570528078063e-07,2.7384281099193244e-06,4.998772516690296e-05,6.469053686021211e-05,4.121550117479413e-05,2.3007780700105144e-05,0.4395006683523126,2.9137759232745242e-05,2.7165766195481394e-07,1.9190267206540527e-06,4.593611795081969e-08
0.0017376636881102723,0.7195925966713699,1.0468712115932254e-06,1.841900048393401e-06,4.014267747211602e-05,0.007288676919396014,1.4786697680231887e-05,3.7468849717313365e-05,4.3207185348550765e-05,2.2178668493213572e-07,5.016278190263066e-07,9.645316569261483e-07,1.6652900829973122e-05,3.862230866357882e-05,4.445673697113218e-06,2.794055647679983e-05,1.7970222299632513e-06,0.16443448251797854,3.8042113831980286e-05,4.8499684557817134e-05,1.4798684372098543e-06,0.00021091184669192023,0.0011879972701236824,0.0025497858558864066,0.011299144949895158,0.027605097174852832,0.0012020667694142588,6.420931809685952e-05,0.001032873523851838,0.0023511793870579674,0.000521398728950127,7.365555948911403e-05,0.00018315138346756946,0.0009872710867301732,3.678833407510482e-07,0.0019225238674949515,0.03922037497400312,1.4504339325223378e-05,3.3740372712438073e-05,7.267054357526301e-05,0.00011448499900586757,1.2752254250573845e-06,0.0010020053918785574,0.0005684770192298554,0.014385419387588272,4.690485714432052e-06,4.044381450645913e-06,1.131782369068551e-05,4.278397838352374e-06
0.01964030079243263,0.8372955649174604,6.7931621365197465e-06,0.00036413833908250303,0.008555036709421522,0.01048687542075532,0.0013354302726929432,0.00019620364337282273,0.0019451378227798757,1.804617187165026e-05,4.363814248924685e-05,0.00010322071989654357,0.00015115596138379135,0.0016804267244433326,0.0005694115032565583,0.005218387684001921,0.0034230753970952736,0.0003578390768413403,1.9758668170435972e-05,0.001425247237458138,0.00013319749751320473,0.02179343088733797,0.0005030761065018101,0.00210116607909135,0.0006724376355840841,0.0008361112901609361,0.007150001362924179,0.02460185997573306,0.0006870559130565197,0.007740169047184161,0.0012913337804692708,0.0022683982115570865,0.003079018185601098,0.002144011197900159,0.00025687062179822947,0.0028024593413325744,0.003014721182954726,0.0009655581970180003,0.00529960785125095,0.00100801084309754,0.0027910131411523907,0.00032121946422212583,0.0007127063253463595,0.0005838610411647484,0.003851389081763535,0.00018436789382064462,0.010052208706473923,0.00028898752158913786,3.0063249357925184e-05
0.002319935151456989,0.818138807937683,1.2105632695025e-06,8.612220262475346e-05,0.002147542182533465,0.06641042183163667,1.762024605137455e-06,0.0009596873560696351,0.0008348092191413812,4.141692529242949e-06,8.051691989096545e-07,0.00015719981456501604,4.607389377105834e-05,0.0007243805073504374,2.0959846912764623e-05,2.6727153487593725e-05,0.0002999732095456541,0.000541046323379139,2.2911289655884474e-05,8.066392129657189e-05,0.00044198146420533426,6.240908992625964e-05,0.0005688482478544196,0.0023150825845530644,0.00072011870500678,0.0017737641605948765,9.666476101401256e-06,1.8231393861843122e-05,0.0002696312488679326,0.0010259836931334958,0.00010206481807871294,0.001367214061604574,0.010142002361156663,9.208297794215266e-05,2.72215772149397e-06,0.0004485516529794482,0.0024940280490499222,1.3066708374540424e-05,0.00017736426184537397,0.00015889540752734245,8.943076885960772e-05,3.204314884083064e-05,0.0010281028153028018,0.000748556673111616,0.08183056726870881,3.595752989435353e-06,0.0008625923682938827,0.0003757748396700312,4.45553124018409e-07
7.891636484903161e-06,0.996135953306234,5.920496009539721e-09,1.8508056854732554e-08,3.086866696502889e-05,1.410707709270319e-05,8.467853452507913e-10,2.1499819454274812e-06,1.1969425137780015e-05,7.334520161297896e-09,6.8603166705502004e-09,1.1954825236738372e-08,1.0400956277570728e-07,7.594120524797842e-08,4.778898087055338e-07,7.0568980227816996e-06,1.4750155238863946e-09,6.385440645425514e-05,1.345292715431889e-08,3.489991997653114e-08,2.3149933700561163e-07,0.00031194016881232374,3.1195767841838115e-05,4.608081818760046e-05,0.00015872704720038927,0.001306396316716358,6.462662255382096e-05,2.6607582609945193e-05,6.2722198025131236e-06,2.1106005610571601e-07,4.803091312274765e-05,7.788317524050177e-07,9.804568626594956e-06,1.5759548969778455e-07,1.5815898998210348e-10,0.00012624283560330244,0.0015127522405191918,1.0178285618630971e-06,4.110395573531182e-08,1.058226994988819e-07,4.79326710848078e-07,2.895835763481034e-06,1.5417852430478783e-07,3.495423390472845e-05,3.064667428815366e-05,4.409225660794504e-08,1.4922043102413907e-08,4.977945627225707e-06,1.2974972239884583e-09
3.1955003774955292e-06,0.9996519754884602,2.3487896375106446e-12,3.8419924233050486e-10,3.246564237776827e-07,6.536607946376314e-08,5.3831576007519086e-11,6.609576430138225e-08,3.3396895496762924e-06,1.951527577884257e-10,8.487322869136841e-10,5.525942499223399e-10,4.431631064059561e-09,5.978098181951501e-10,2.1638362370600438e-10,2.3253607800892237e-06,7.397823082517601e-10,1.1641953474044129e-06,2.4769545674497752e-11,1.0804239397204082e-08,5.1571173489686606e-08,3.383417964089371e-06,9.53384631842436e-08,0.00010634578416869402,3.2834874195190985e-07,0.00014466250705448942,3.301454934774483e-05,7.565962804278738e-08,3.584576200386491e-09,7.917729246008498e-07,1.8512665512429815e-07,1.1316524753479692e-08,1.059535222812577e-05,4.3074942475406324e-10,9.147573995637539e-12,1.1014213046630784e-08,1.8967401689802653e-05,4.2121197946712984e-09,8.353930207131535e-09,4.4586395022069734e-10,1.4205658963802604e-07,3.027365221509564e-07,2.2954993719552143e-09,1.6830481024046492e-07,1.836460293163043e-05,2.387981374117993e-09,5.537151565343795e-10,5.47333566808003e-09,1.8719380782398618e-10
0.0008826162092594523,0.16420890508768,1.5567654782627565e-05,1.212220471868368e-05,0.00013597383613476283,0.022083491390955536,2.97313551525886e-06,0.0004324349329370147,3.887096302936778e-05,3.5433188441071863e-06,5.915718136801915e-07,2.4993016944026012e-05,0.000289706967522958,0.00042503325369366656,8.685390766737007e-05,2.453549670220267e-05,7.922602475716046e-06,0.7007939988422281,0.00014243310175506696,0.0001323193993540953,3.5360261089664354e-05,0.0003777511525457454,0.0007991620572100314,0.00031575868460148365,0.010495070911010203,0.0005784518310954507,0.0017192257184251618,0.0006675776636063673,0.009067328135389316,0.001070457114774148,0.0009164224487269755,9.887416328824133e-05,0.0005634813575726187,0.0010828681925618034,1.2406332129512013e-06,0.045537542699524196,0.0260949038837161,0.00017551867294118817,8.481344719324084e-05,0.0003417522130538472,0.00010168735242783833,1.8422916270003678e-06,0.0005685416015929068,0.0070272804033343255,0.001968791475459089,5.437979270928938e-06,4.445731833646753e-05,0.0004955706196928875,1.7942822706310302e-05
7.955232434031475e-08,0.9997599994976706,3.1715813772920843e-10,5.710560479936243e-09,2.442327563035854e-06,2.2912854540273824e-06,1.2190660907606742e-10,2.483370366025907e-07,4.1172798109717226e-08,9.638218069989094e-11,1.6193104648188835e-11,1.1993324892579458e-08,1.487361555958275e-09,9.350981766946915e-09,2.329786377237223e-09,6.155750525944414e-07,3.2812612328259565e-08,2.420039006830498e-07,4.4771771792907404e-10,1.8051404638122424e-09,6.4918175365894295e-09,3.1303197802351945e-06,4.48556996685661e-06,1.197900917582274e-05,8.305612467477002e-07,1.5528889420479914e-05,3.2028782679578144e-07,3.2101674869116e-07,1.8698865697900047e-06,3.411674458623122e-08,3.005009927379422e-07,3.0991958484913694e-06,2.673563781748421e-06,7.72645638089644e-09,2.7628513930488835e-11,3.6121276055427236e-07,7.996203314639537e-05,2.3422850479865515e-08,3.284117102970379e-06,1.0510333820818417e-08,1.4088052377388196e-07,3.080395359218072e-08,5.240547523901036e-08,2.928714485582315e-07,0.00010506778147461924,5.019600536954942e-09,4.050050227502653e-09,1.5096381004664145e-07,5.225381332941813e-10
2.940125019929163e-06,5.8983314404970416e-08,0.9745097227333692,4.652232912910925e-05,2.5545487990071016e-07,0.000747003396607932,0.0021491069669410216,4.218892331896202e-06,3.5565754063388055e-05,2.6946027182581306e-05,0.0001515291960820118,0.000439976138376686,0.00010707537103601712,1.182094992827352e-06,0.00029722423786876924,0.00032980099968848737,8.597634128873209e-07,5.5386833993159e-06,8.159526747561139e-07,1.4039145586843591e-05,0.0005643693347851649,0.0005236128131253133,1.536103089955417e-05,4.88250935199005e-07,6.835378201669981e-06,5.773051705923681e-06,5.731905130140928e-07,5.330624642723733e-06,4.432048707954134e-05,1.7666135805264876e-07,0.0008024842030932945,1.056437154747639e-05,3.680008169585866e-06,7.886172267687286e-08,2.2824670907037798e-05,2.64565828260475e-05,0.0001385919365326225,1.3373069845955616e-06,0.00037193340464587797,0.017901993947749086,0.00028075679977953064,7.5746489116079955e-06,3.6469646092141403e-06,3.1373167968952145e-07,5.425437988470258e-06,0.0002082811045998119,4.632887608740255e-06,1.8080228630393446e-05,0.0001541198328095286
4.671094978625579e-06,2.8882478973543294e-07,0.9303601936817545,1.7816257232353328e-05,3.3384019687461234e-07,0.000602551508258527,0.0018714470474265321,5.461275677312643e-06,3.8437880598775483e-05,7.259335300310956e-05,0.0002378109865906088,0.0008180229761069499,0.0002006141029079975,3.763850411420592e-06,0.00014042025794498258,0.0007522957713497875,2.2154074208482144e-06,1.3291686784148852e-05,9.197135965479488e-06,9.119452949397862e-05,5.2318841407898396e-05,0.00030222278785009196,4.3724382275462035e-05,1.7771102472585023e-06,2.0720633509892106e-05,4.3795459904845425e-05,6.435739676212704e-07,7.292499824055139e-05,0.00031145660309893987,2.316747099960865e-07,0.0006144814579463217,1.8658232867860157e-05,2.6664105265209234e-06,9.420077421912618e-08,3.578470554870085e-05,1.9989127537824812e-05,0.00032911311470904556,4.375883374003393e-05,0.035503978308154625,0.026475157226025912,0.00042017066819111386,4.585467104200176e-06,6.257374003091993e-06,1.013591653192929e-05,7.861498705416195e-06,6.510658368799797e-05,1.2421419617914726e-05,1.5379714532588858e-05,0.00032196220568965614
8.797097118657726e-05,2.8110157872980693e-06,0.8988714839829143,0.0002917092377822972,4.676296046289832e-06,0.0012147121563710484,0.0028167815425201026,0.00011178482982243647,0.00022281502868582776,0.0001905908392718082,0.00011605388247087629,0.004643482994375319,0.001399881843208655,8.105835148424269e-06,0.00782495819387423,0.0004699784169383901,6.526032187073152e-05,1.6565166233240092e-05,6.440499208790032e-05,0.0015709910656151486,0.00039571052522997937,0.0067783793726473906,0.00018481417185441597,2.2799142444702684e-06,0.000122510114747463,0.0002604264695193003,5.622481940616724e-06,0.00016214279324547508,0.0006202398442095356,1.0098905612207894e-05,0.0006376861145130629,0.0017097702179292935,1.3147287283355885e-05,1.4027560685693095e-06,0.00045132264908109414,7.14406416305082e-05,0.0017452171158484702,6.56043057090475e-05,0.0385980569974821,0.0260249970896255,0.0005528084408245972,1.2938877417865376e-05,0.0003016215397781472,5.018696685343589e-05,7.563072223096807e-05,0.0003814957661594233,0.00014222771816111413,0.0003495942386648331,0.00027760734927654717
9.007879869426792e-05,2.0178138312711995e-06,0.8948515309686417,0.00034776296292780997,3.56725889030341e-06,0.0019823172600995924,0.00450346485579653,0.0002507410556172488,0.0001838778601551287,0.0002752517669256921,0.0014867715474016655,0.009305296476484716,0.00037337317010003305,1.557081388145649e-05,0.003307300334837715,0.0012659715488731638,3.159677688345217e-05,7.679210646553683e-05,3.3937695248351244e-05,0.0006489780592596225,0.000191651907231684,0.0006793567000934109,0.00019280189832564056,2.5767274986177837e-05,0.000192086679418365,0.0002476747381618536,3.283678581539636e-06,0.000125006002568624,0.0009190489072054553,3.807453550736707e-06,0.002875371534696525,0.0001626421057602674,2.207474085244182e-05,8.756873677754728e-06,0.00023921601336043092,4.928087606321633e-05,0.00017852332060185015,0.0001386446225238175,0.0037225104631767553,0.06687652492499917,0.0004994698908928747,3.772577099576072e-05,9.22759555737928e-05,4.510999584227951e-05,0.0002551314987669448,0.0017764458224986315,3.687680694694469e-05,0.0006072082426959406,0.0007595261689358106
1.645430269890707e-05,4.9625629211774325e-08,0.8439960785504266,6.03224833026654e-05,6.641896527650353e-07,0.009953293322949256,0.0009982808395874562,0.0001883466636660093,0.0001958751105777582,0.00037656605179922094,0.00011784977537219084,0.0044732975351502065,0.0008517339081244152,5.7351866785397556e-06,0.0011983757587828781,0.0001162475929876172,0.00039854257628321624,8.426294962808358e-05,3.54579570794212e-05,2.2564119662670956e-05,7.905473988109993e-05,1.5443132287712527e-05,0.0003266405405100241,3.5232120331181293e-06,0.00030446913501309833,7.608785632590277e-05,1.2896286892839434e-07,2.4134022242524976e-06,6.137721736005898e-05,1.2216654835616772e-06,9.443684623167637e-05,5.4565650186371265e-05,1.7190031935389927e-06,2.903778127006228e-05,0.0007165817044061724,1.633138194876697e-05,1.0650339298942854e-05,6.089025745988826e-07,0.001224422200198131,0.12303893520976436,0.006246283203116479,1.7781893024944945e-05,0.002339780381740049,2.886380724873316e-07,0.00023529054108337898,0.0015100248643164732,5.8552515324620315e-06,0.00031401702845688473,0.0001830308155565683
0.00011843908739979108,0.0009817563148578447,0.16569184076610363,0.0016701239927889694,0.00018828602106933832,0.0336397981415411,0.0382702788151981,0.0011302846598753905,0.008775021946947315,0.0012217506653464862,0.0034840712348195666,0.012716446813953747,0.004642369444395973,0.0009712157383579535,0.003676956961539258,0.07704235378060276,0.00014982796562385656,0.0002294490009668145,0.0002653667848276409,0.01486256203868339,0.0020001108000802462,0.006493958072853893,0.0017811412445081231,0.0003636620765323233,0.0006222784404302467,0.0076891267662924645,0.00013940192379358396,0.00395970152854041,0.004469622093555667,8.387977336478821e-05,0.00982176902023081,0.002365079482739372,0.0020475808915477174,4.465762186547319e-05,0.005093062467061719,0.027754355479488887,0.03446732538401472,0.008162902926332817,0.29197100245650787,0.0655734170702428,0.10808155490724294,0.00652634568068001,0.0002545087487854281,0.000989649419680572,0.0012050561388096215,0.0006699262923793145,0.0036712244857730687,0.001231565226588863,0.03273793340517753
